mesh_id	mesh_term	drug_name	p_count	c_count
D019970	Cocaine-Related Disorders	2	1	0
D019970	Cocaine-Related Disorders	oxy	1	0
D019970	Cocaine-Related Disorders	sal	1	0
D019970	Cocaine-Related Disorders	10a	1	0
D019970	Cocaine-Related Disorders	d-methamphetamine	2	0
D019970	Cocaine-Related Disorders	exendin-4	5	0
D019970	Cocaine-Related Disorders	2-methyl-6-(phenylethynyl)-pyridine	1	0
D019970	Cocaine-Related Disorders	masitinib	1	0
D019970	Cocaine-Related Disorders	u50	1	0
D019970	Cocaine-Related Disorders	lithium chloride	1	0
D019970	Cocaine-Related Disorders	sb203580	1	0
D019970	Cocaine-Related Disorders	oxytocin	2	1
D019970	Cocaine-Related Disorders	disulfiram	1	1
D019970	Cocaine-Related Disorders	mesyl sal b	1	0
D019970	Cocaine-Related Disorders	u50488	1	0
D019970	Cocaine-Related Disorders	granulocyte colony-stimulating factor	1	0
D019970	Cocaine-Related Disorders	sazetidine-a	1	0
D019970	Cocaine-Related Disorders	cpg	1	0
D019970	Cocaine-Related Disorders	alum	2	0
D019970	Cocaine-Related Disorders	istradefylline	1	0
D019970	Cocaine-Related Disorders	vu0467154	1	0
D019970	Cocaine-Related Disorders	nifedipine	2	0
D019970	Cocaine-Related Disorders	ro 64-6198	1	0
D019970	Cocaine-Related Disorders	enzastaurin	1	0
D019970	Cocaine-Related Disorders	ruboxistaurin	1	0
D019970	Cocaine-Related Disorders	amoxicillin	1	0
D019970	Cocaine-Related Disorders	aug	1	0
D019970	Cocaine-Related Disorders	naltrindole	1	0
D019970	Cocaine-Related Disorders	mp1104	1	0
D019970	Cocaine-Related Disorders	pilocarpine	1	0
D019970	Cocaine-Related Disorders	amph	1	0
D019970	Cocaine-Related Disorders	tamoxifen	1	0
D019970	Cocaine-Related Disorders	rimcazole	1	0
D019970	Cocaine-Related Disorders	bd1008	1	0
D019970	Cocaine-Related Disorders	bd1063	1	0
D019970	Cocaine-Related Disorders	maraviroc	1	0
D019970	Cocaine-Related Disorders	garcinol	1	0
D019970	Cocaine-Related Disorders	trichostatin a	1	0
D019970	Cocaine-Related Disorders	osu-6162	1	0
D019970	Cocaine-Related Disorders	mastoparan-7	1	0
D019970	Cocaine-Related Disorders	nicotinamide	1	0
D019970	Cocaine-Related Disorders	snc80	1	0
D019970	Cocaine-Related Disorders	melatonin	1	0
D019970	Cocaine-Related Disorders	luzindole	1	0
D019970	Cocaine-Related Disorders	cebranopadol	2	1
D019970	Cocaine-Related Disorders	sb224289	1	0
D019970	Cocaine-Related Disorders	zolmitriptan	1	0
D019970	Cocaine-Related Disorders	brl15572	1	0
D019970	Cocaine-Related Disorders	org 25935	1	0
D019970	Cocaine-Related Disorders	safit2	1	0
D019970	Cocaine-Related Disorders	vehicle	1	0
D019970	Cocaine-Related Disorders	isradipine	1	0
D019970	Cocaine-Related Disorders	levetiracetam	1	1
D019970	Cocaine-Related Disorders	apremilast	1	0
D019970	Cocaine-Related Disorders	methionine	1	0
D019970	Cocaine-Related Disorders	dehydroepiandrosterone	1	0
D019970	Cocaine-Related Disorders	leptin	1	0
D019970	Cocaine-Related Disorders	compound 31	1	0
D019970	Cocaine-Related Disorders	heroin	1	0
D019970	Cocaine-Related Disorders	epptb	1	0
D019970	Cocaine-Related Disorders	ly487379	1	0
D019970	Cocaine-Related Disorders	l-methionine	1	0
D019970	Cocaine-Related Disorders	le300	1	0
D019973	Alcohol-Related Disorders	cacl2	1	0
D019973	Alcohol-Related Disorders	naltrindole	1	0
D019973	Alcohol-Related Disorders	d-lys3-ghrp-6	1	0
D019973	Alcohol-Related Disorders	glial cell line-derived neurotrophic factor	1	0
D019973	Alcohol-Related Disorders	snc80	1	0
D019973	Alcohol-Related Disorders	naltrexone	3	1
D019973	Alcohol-Related Disorders	tan-67	1	0
D019973	Alcohol-Related Disorders	clonidine	1	0
D019973	Alcohol-Related Disorders	[d-lys3]-ghrp-6	1	0
D019973	Alcohol-Related Disorders	jmv2959	1	0
D019973	Alcohol-Related Disorders	acamprosate	1	0
D019973	Alcohol-Related Disorders	dehydroepiandrosterone	1	0
D019973	Alcohol-Related Disorders	pregnanolone	1	0
D019973	Alcohol-Related Disorders	melanotan ii	1	0
D019973	Alcohol-Related Disorders	l822429	1	0
D019973	Alcohol-Related Disorders	ondansetron	1	0
D019973	Alcohol-Related Disorders	atomoxetine	1	0
D019973	Alcohol-Related Disorders	sarcosine	1	0
D019973	Alcohol-Related Disorders	strychnine	1	0
D019973	Alcohol-Related Disorders	glycine	1	0
D019973	Alcohol-Related Disorders	veliparib	1	0
D019973	Alcohol-Related Disorders	gabapentin	1	0
D019973	Alcohol-Related Disorders	all trans retinoic acid	1	0
D019973	Alcohol-Related Disorders	nlx-101	1	0
D019973	Alcohol-Related Disorders	buspirone	1	0
D019973	Alcohol-Related Disorders	pindolol	1	0
D019973	Alcohol-Related Disorders	way 100,635	1	0
D019973	Alcohol-Related Disorders	tandospirone	1	0
D019973	Alcohol-Related Disorders	f13714	1	0
D019973	Alcohol-Related Disorders	nlx-112	1	0
D020018	Sexual Dysfunctions, Psychological	flibanserin	4	1
D020018	Sexual Dysfunctions, Psychological	8-oh-dpat	1	0
D020018	Sexual Dysfunctions, Psychological	testosterone	1	0
D020018	Sexual Dysfunctions, Psychological	conjugated equine estrogens	1	0
D020018	Sexual Dysfunctions, Psychological	estradiol benzoate	1	0
D020018	Sexual Dysfunctions, Psychological	fadrozole	1	0
D020018	Sexual Dysfunctions, Psychological	testosterone propionate	1	0
D020018	Sexual Dysfunctions, Psychological	fluoxetine	1	0
D020019	Neurocysticercosis	nitazoxanide	1	0
D020019	Neurocysticercosis	albendazole	2	1
D020019	Neurocysticercosis	praziquantel	2	1
D020019	Neurocysticercosis	etanercept	1	0
D020019	Neurocysticercosis	dexamethasone	1	0
D020019	Neurocysticercosis	metformin	1	0
D020024	Leukotriene Antagonists	4e	1	0
D020031	Epstein-Barr Virus Infections	vehicle	1	0
D020031	Epstein-Barr Virus Infections	bmn-673	1	0
D020031	Epstein-Barr Virus Infections	6h2	1	0
D020031	Epstein-Barr Virus Infections	5e3	1	0
D020031	Epstein-Barr Virus Infections	gcv	1	0
D020031	Epstein-Barr Virus Infections	dasatinib	1	0
D020031	Epstein-Barr Virus Infections	chidamide	1	0
D020031	Epstein-Barr Virus Infections	betulinic acid	1	0
D020031	Epstein-Barr Virus Infections	ganetespib	1	0
D020031	Epstein-Barr Virus Infections	2g4	1	0
D020031	Epstein-Barr Virus Infections	1d8	1	0
D020065	Hepatopulmonary Syndrome	angiostatin	1	0
D020065	Hepatopulmonary Syndrome	endostatin	1	0
D020065	Hepatopulmonary Syndrome	pentoxifylline	1	0
D020065	Hepatopulmonary Syndrome	flavanoid	1	0
D020065	Hepatopulmonary Syndrome	quercetin	2	0
D020065	Hepatopulmonary Syndrome	sc-560	1	0
D020065	Hepatopulmonary Syndrome	indomethacin	1	0
D020065	Hepatopulmonary Syndrome	celecoxib	1	0
D020065	Hepatopulmonary Syndrome	melatonin	1	0
D020138	Hyperhomocysteinemia	folic acid	2	1
D020138	Hyperhomocysteinemia	simvastatin	1	0
D020138	Hyperhomocysteinemia	vitamin b12	1	0
D020138	Hyperhomocysteinemia	vitamin b2	1	0
D020138	Hyperhomocysteinemia	emodin	1	0
D020138	Hyperhomocysteinemia	gyy4137	1	0
D020138	Hyperhomocysteinemia	donepezil	1	0
D020138	Hyperhomocysteinemia	hesperidin	1	0
D020138	Hyperhomocysteinemia	hydrogen sulfide	1	0
D020139	Gastroschisis	g	1	0
D020143	Gangliosidoses, GM2	miglustat	1	0
D020143	Gangliosidoses, GM2	arimoclomol	1	0
D020159	Citrullinemia	adenovirus	1	0
D020163	Ornithine Carbamoyltransferase Deficiency Disease	4-phenylbutyrate	1	0
D020163	Ornithine Carbamoyltransferase Deficiency Disease	allopurinol	1	0
D020163	Ornithine Carbamoyltransferase Deficiency Disease	sodium 4-phenylbutyrate	1	0
D020163	Ornithine Carbamoyltransferase Deficiency Disease	dtx301	1	0
D020163	Ornithine Carbamoyltransferase Deficiency Disease	prednisolone	1	0
D020178	Sleep Disorders, Circadian Rhythm	armodafinil	1	1
D020178	Sleep Disorders, Circadian Rhythm	methamphetamine	1	0
D020178	Sleep Disorders, Circadian Rhythm	ramelteon	1	1
D020178	Sleep Disorders, Circadian Rhythm	melatonin	1	0
D020181	Sleep Apnea, Obstructive	taltirelin	3	0
D020181	Sleep Apnea, Obstructive	losartan	1	0
D020181	Sleep Apnea, Obstructive	erythropoietin	1	0
D020181	Sleep Apnea, Obstructive	mia 602	1	0
D020181	Sleep Apnea, Obstructive	dronabinol	2	1
D020181	Sleep Apnea, Obstructive	adiponectin	2	0
D020181	Sleep Apnea, Obstructive	melatonin	1	0
D020181	Sleep Apnea, Obstructive	brilliant blue g	1	0
D020181	Sleep Apnea, Obstructive	angiotensin-(1-7)	2	0
D020181	Sleep Apnea, Obstructive	estradiol	1	0
D020181	Sleep Apnea, Obstructive	acetylsalicylic acid	1	0
D020181	Sleep Apnea, Obstructive	bq-788	1	0
D020181	Sleep Apnea, Obstructive	propylene glycol	1	0
D020181	Sleep Apnea, Obstructive	bq-123	1	0
D020181	Sleep Apnea, Obstructive	n-acetylcysteine	1	0
D020181	Sleep Apnea, Obstructive	tempol	2	0
D020181	Sleep Apnea, Obstructive	telmisartan	1	0
D020181	Sleep Apnea, Obstructive	tauroursodeoxycholic acid	1	0
D020181	Sleep Apnea, Obstructive	metoprolol	1	0
D020181	Sleep Apnea, Obstructive	thyrotropin-releasing hormone	1	0
D020181	Sleep Apnea, Obstructive	pinocembrin	1	0
D020181	Sleep Apnea, Obstructive	rimonabant	1	0
D020181	Sleep Apnea, Obstructive	pnu-282987	1	0
D020181	Sleep Apnea, Obstructive	mla	1	0
D020181	Sleep Apnea, Obstructive	atorvastatin	1	0
D020181	Sleep Apnea, Obstructive	rapamycin	1	0
D020181	Sleep Apnea, Obstructive	sulforaphane	1	0
D020181	Sleep Apnea, Obstructive	srt1720	1	0
D020181	Sleep Apnea, Obstructive	muscarine	1	0
D020181	Sleep Apnea, Obstructive	oxybutynin	1	0
D020181	Sleep Apnea, Obstructive	eserine	1	0
D020181	Sleep Apnea, Obstructive	scopolamine	1	0
D020181	Sleep Apnea, Obstructive	omadacycline	1	0
D020181	Sleep Apnea, Obstructive	atropine	1	0
D020181	Sleep Apnea, Obstructive	trazodone	1	1
D020181	Sleep Apnea, Obstructive	ginsenoside rg1	1	0
D020192	Lafora Disease	metformin	2	0
D020192	Lafora Disease	trehalose	2	0
D020192	Lafora Disease	4-phenylbutyric acid	1	0
D020192	Lafora Disease	sodium selenate	1	0
D020192	Lafora Disease	pancreatic alpha-amylase	1	0
D020192	Lafora Disease	epigallocatechin gallate	1	0
D020192	Lafora Disease	propranolol	1	0
D020192	Lafora Disease	riluzole	1	0
D020192	Lafora Disease	memantine	1	0
D020192	Lafora Disease	resveratrol	1	0
D020192	Lafora Disease	minocycline	1	0
D020196	Trauma, Nervous System	tegaserod	1	0
D020200	Hematoma, Subdural, Chronic	dexamethasone	2	0
D020200	Hematoma, Subdural, Chronic	atorvastatin	2	0
D020208	Brain Injury, Chronic	beraprost sodium	1	0
D020211	Autonomic Dysreflexia	gabapentin	2	0
D020211	Autonomic Dysreflexia	losartan	1	0
D020211	Autonomic Dysreflexia	nf023	1	0
D020212	Carotid Artery Injuries	gw501516	1	0
D020220	Facial Nerve Injuries	nimodipine	2	0
D020220	Facial Nerve Injuries	nerve growth factor	1	0
D020220	Facial Nerve Injuries	tgf-beta3	1	0
D020220	Facial Nerve Injuries	insulin-like growth factor 1	1	0
D020220	Facial Nerve Injuries	alpha lipoic acid	1	0
D020220	Facial Nerve Injuries	basic fibroblast growth factor	1	0
D020220	Facial Nerve Injuries	fk506	1	0
D020220	Facial Nerve Injuries	prinomastat	1	0
D020220	Facial Nerve Injuries	placental extract	1	0
D020220	Facial Nerve Injuries	dexamethasone	1	0
D020220	Facial Nerve Injuries	methylprednisolone	1	0
D020221	Optic Nerve Injuries	a8	1	0
D020221	Optic Nerve Injuries	oleoylethanolamide	1	0
D020221	Optic Nerve Injuries	synaptamide	1	0
D020221	Optic Nerve Injuries	valproic acid	1	0
D020221	Optic Nerve Injuries	huperzine a	1	0
D020221	Optic Nerve Injuries	rapamycin	2	0
D020221	Optic Nerve Injuries	erythropoietin	2	0
D020221	Optic Nerve Injuries	st266	1	0
D020221	Optic Nerve Injuries	resveratrol	1	0
D020221	Optic Nerve Injuries	ag1478	1	0
D020221	Optic Nerve Injuries	brimonidine	1	0
D020221	Optic Nerve Injuries	gw9662	1	0
D020221	Optic Nerve Injuries	pioglitazone	1	0
D020221	Optic Nerve Injuries	simvastatin	1	0
D020221	Optic Nerve Injuries	lithium chloride	1	0
D020221	Optic Nerve Injuries	mk-801	1	0
D020221	Optic Nerve Injuries	nsc	1	0
D020221	Optic Nerve Injuries	pigment epithelium-derived factor	1	0
D020221	Optic Nerve Injuries	alpha-lipoic acid	2	0
D020221	Optic Nerve Injuries	incb018424	1	0
D020221	Optic Nerve Injuries	wnt3a	1	0
D020221	Optic Nerve Injuries	oroxylin a	1	0
D020221	Optic Nerve Injuries	etanercept	1	0
D020221	Optic Nerve Injuries	allopregnanolone	1	0
D020221	Optic Nerve Injuries	citicoline	1	0
D020221	Optic Nerve Injuries	neurotrophin-4	1	0
D020221	Optic Nerve Injuries	tauroursodeoxycholic acid	1	0
D020221	Optic Nerve Injuries	etomidate	1	0
D020221	Optic Nerve Injuries	necrostatin-1s	1	0
D020221	Optic Nerve Injuries	ripasudil	1	0
D020221	Optic Nerve Injuries	glial cell line-derived neurotrophic factor	1	0
D020221	Optic Nerve Injuries	ciliary neurotrophic factor	1	0
D020221	Optic Nerve Injuries	dimethyl fumarate	1	0
D020221	Optic Nerve Injuries	dihydroflavonol	1	0
D020221	Optic Nerve Injuries	dihydroxyflavone	1	0
D020221	Optic Nerve Injuries	csic002	1	0
D020221	Optic Nerve Injuries	naringenin	1	0
D020221	Optic Nerve Injuries	nobiletin	1	0
D020221	Optic Nerve Injuries	hesperidin	1	0
D020221	Optic Nerve Injuries	phosphate-buffered saline	2	0
D020221	Optic Nerve Injuries	fasudil	1	0
D020221	Optic Nerve Injuries	triamcinolone acetonide	1	0
D020221	Optic Nerve Injuries	z-vad-fmk	1	0
D020221	Optic Nerve Injuries	mitotempo	1	0
D020221	Optic Nerve Injuries	ferrostatin-1	1	0
D020230	Serotonin Syndrome	morphine	1	0
D020230	Serotonin Syndrome	tramadol	1	0
D020230	Serotonin Syndrome	meperidine	1	0
D020230	Serotonin Syndrome	dm	1	0
D020236	Amnesia, Transient Global	2-pentadecyl-2-oxazoline	1	0
D020241	Encephalomyelitis, Western Equine	antimycin a	1	0
D020242	Encephalomyelitis, Eastern Equine	ml336	1	0
D020242	Encephalomyelitis, Eastern Equine	8c2	1	0
D020246	Venous Thrombosis	ty-51469	1	0
D020246	Venous Thrombosis	milvexian	1	0
D020246	Venous Thrombosis	apixaban	1	1
D020246	Venous Thrombosis	dabigatran	1	1
D020246	Venous Thrombosis	echinopsin	1	0
D020246	Venous Thrombosis	low molecular weight heparin	5	1
D020246	Venous Thrombosis	m118	1	0
D020246	Venous Thrombosis	enoxaparin	7	1
D020246	Venous Thrombosis	ufh	1	0
D020246	Venous Thrombosis	doxycycline	1	0
D020246	Venous Thrombosis	cilostazol	1	0
D020246	Venous Thrombosis	acadesine	1	0
D020246	Venous Thrombosis	activated protein c	1	0
D020246	Venous Thrombosis	sn-protoporphyrin ix	1	0
D020246	Venous Thrombosis	gd-dtpa	1	0
D020246	Venous Thrombosis	ep-2104r	1	0
D020246	Venous Thrombosis	low-molecular-weight heparin	1	1
D020246	Venous Thrombosis	atorvastatin	1	0
D020246	Venous Thrombosis	low molecular weight heparin (lmwh)	1	0
D020246	Venous Thrombosis	rosuvastatin	1	0
D020246	Venous Thrombosis	arc5692	1	0
D020246	Venous Thrombosis	arc15105	1	0
D020246	Venous Thrombosis	protamine	1	0
D020246	Venous Thrombosis	heparin	2	1
D020246	Venous Thrombosis	warfarin	2	1
D020246	Venous Thrombosis	aspirin	1	1
D020246	Venous Thrombosis	rivaroxaban	1	1
D020246	Venous Thrombosis	vitamin b12	1	0
D020246	Venous Thrombosis	folic acid	1	1
D020246	Venous Thrombosis	resveratrol	1	0
D020246	Venous Thrombosis	blebbistatin	1	0
D020246	Venous Thrombosis	hydroxychloroquine	1	0
D020246	Venous Thrombosis	endothelial progenitor cells	1	0
D020246	Venous Thrombosis	saline	1	0
D020246	Venous Thrombosis	heparin sodium	1	1
D020246	Venous Thrombosis	g2	1	0
D020246	Venous Thrombosis	dg2	1	0
D020246	Venous Thrombosis	dg1	1	0
D020246	Venous Thrombosis	gmi-1271	1	0
D020246	Venous Thrombosis	gp130	1	0
D020246	Venous Thrombosis	tocilizumab	1	0
D020246	Venous Thrombosis	l-name	1	0
D020246	Venous Thrombosis	formononetin	1	0
D020246	Venous Thrombosis	unfractionated heparin	1	1
D020246	Venous Thrombosis	argatroban	1	0
D020246	Venous Thrombosis	wasp venom	1	0
D020246	Venous Thrombosis	rg5	1	0
D020246	Venous Thrombosis	linoleic acid	1	0
D020250	Postoperative Nausea and Vomiting	baclofen	1	0
D020254	Tooth Ankylosis	platelet-derived growth factor-bb	1	0
D020256	Choroidal Neovascularization	interferon-beta	1	0
D020256	Choroidal Neovascularization	aflibercept	7	0
D020256	Choroidal Neovascularization	lycopene	1	0
D020256	Choroidal Neovascularization	conbercept	1	0
D020256	Choroidal Neovascularization	sb431542	1	0
D020256	Choroidal Neovascularization	melatonin	1	0
D020256	Choroidal Neovascularization	colivelin	1	0
D020256	Choroidal Neovascularization	5alpha-hydroxycostic acid	1	0
D020256	Choroidal Neovascularization	semaxinib	1	0
D020256	Choroidal Neovascularization	minocycline	1	0
D020256	Choroidal Neovascularization	kh902	1	0
D020256	Choroidal Neovascularization	ims2186	1	0
D020256	Choroidal Neovascularization	kenalog	1	1
D020256	Choroidal Neovascularization	neuroprotectin d1	2	0
D020256	Choroidal Neovascularization	doxycycline	2	0
D020256	Choroidal Neovascularization	angiostatin	1	0
D020256	Choroidal Neovascularization	pigment epithelium-derived factor	1	0
D020256	Choroidal Neovascularization	thioredoxin	1	0
D020256	Choroidal Neovascularization	sonepcizumab	1	0
D020256	Choroidal Neovascularization	artificial tears	1	0
D020256	Choroidal Neovascularization	ketorolac	2	0
D020256	Choroidal Neovascularization	triamcinolone	1	0
D020256	Choroidal Neovascularization	dapt	1	0
D020256	Choroidal Neovascularization	triamcinolone acetonide	2	1
D020256	Choroidal Neovascularization	pbs	2	0
D020256	Choroidal Neovascularization	vasohibin-1	1	0
D020256	Choroidal Neovascularization	propranolol	2	0
D020256	Choroidal Neovascularization	endostatin	1	0
D020256	Choroidal Neovascularization	imidapril	1	0
D020256	Choroidal Neovascularization	naringenin	1	0
D020256	Choroidal Neovascularization	bevacizumab	4	1
D020256	Choroidal Neovascularization	topotecan	1	0
D020256	Choroidal Neovascularization	balanced salt solution	1	0
D020256	Choroidal Neovascularization	montelukast	1	0
D020256	Choroidal Neovascularization	imatinib	1	0
D020256	Choroidal Neovascularization	acriflavine	2	0
D020256	Choroidal Neovascularization	hi-con1	1	0
D020256	Choroidal Neovascularization	pazopanib	1	0
D020256	Choroidal Neovascularization	resveratrol	1	0
D020256	Choroidal Neovascularization	cm082	1	0
D020256	Choroidal Neovascularization	poly(lactic-co-glycolic acid)	1	0
D020256	Choroidal Neovascularization	candesartan	1	0
D020256	Choroidal Neovascularization	igg	1	0
D020256	Choroidal Neovascularization	rapamycin	1	0
D020256	Choroidal Neovascularization	pirfenidone	1	0
D020256	Choroidal Neovascularization	rbz	1	0
D020256	Choroidal Neovascularization	cabozantinib	1	0
D020256	Choroidal Neovascularization	apolipoprotein a-i	2	0
D020256	Choroidal Neovascularization	activated protein c	1	0
D020256	Choroidal Neovascularization	mpei	1	0
D020256	Choroidal Neovascularization	salvianolic acid a	1	0
D020256	Choroidal Neovascularization	verteporfin	1	1
D020256	Choroidal Neovascularization	eylea	1	0
D020257	Ventricular Remodeling	punicalagin	1	0
D020257	Ventricular Remodeling	lmk235	1	0
D020257	Ventricular Remodeling	triptolide	1	0
D020257	Ventricular Remodeling	trimetazidine	1	0
D020257	Ventricular Remodeling	17beta-estradiol	1	0
D020257	Ventricular Remodeling	bmp-2	1	0
D020257	Ventricular Remodeling	y-27632	1	0
D020257	Ventricular Remodeling	angiotensin-(1-7)	1	0
D020257	Ventricular Remodeling	tamoxifen	1	0
D020257	Ventricular Remodeling	apicidin	1	0
D020257	Ventricular Remodeling	pyridoxamine	1	0
D020257	Ventricular Remodeling	gkt137831	1	0
D020257	Ventricular Remodeling	coenzyme q10	1	0
D020257	Ventricular Remodeling	simvastatin	1	0
D020257	Ventricular Remodeling	losartan	1	0
D020257	Ventricular Remodeling	galangin	1	0
D020257	Ventricular Remodeling	zileuton	1	0
D020257	Ventricular Remodeling	vancomycin	1	0
D020257	Ventricular Remodeling	andrographolide	1	0
D020257	Ventricular Remodeling	alpha-lipoic acid	1	0
D020257	Ventricular Remodeling	carnosic acid	1	0
