nctid	nct_title	nct_link	status
NCT02604342	Alectinib Versus Pemetrexed or Docetaxel in Anaplastic Lymphoma Kinase (ALK)-Positive Advanced Non-Small Cell Lung Cancer (NSCLC) Participants Previously Treated With Platinum-Based Chemotherapy and Crizotinib	https://clinicaltrials.gov/study/NCT02604342	COMPLETED
NCT02604940	Evaluation of Dexmedetomidine on Post-operative Narcotic Requirements and Pain Scores in Bariatric Patients	https://clinicaltrials.gov/study/NCT02604940	COMPLETED
NCT02605174	Three Doses of Lasmiditan (50 mg, 100 mg and 200 mg) Compared to Placebo in the Acute Treatment of Migraine	https://clinicaltrials.gov/study/NCT02605174	COMPLETED
NCT02605187	Patient-Driven Analgesic Protocol Selection for Post-Cesarean Pain Management	https://clinicaltrials.gov/study/NCT02605187	COMPLETED
NCT02606253	Comparison of Oral or Intravenous Thiazides vs Tolvaptan in Diuretic Resistant Decompensated Heart Failure	https://clinicaltrials.gov/study/NCT02606253	COMPLETED
NCT02606305	Study of Mirvetuximab Soravtansine in Combination With Bevacizumab, Carboplatin, Pegylated Liposomal Doxorubicin, Pembrolizumab, or Bevacizumab + Carboplatin in Participants With Folate Receptor Alpha (FRα) Positive Advanced Epithelial Ovarian Cancer, Primary Peritoneal, or Fallopian Tube Cancer	https://clinicaltrials.gov/study/NCT02606305	COMPLETED
NCT02606461	Selinexor in Advanced Liposarcoma	https://clinicaltrials.gov/study/NCT02606461	COMPLETED
NCT02606877	A Study to Compare the Amount of Nintedanib and Pirfenidone in the Blood When Nintedanib and Pirfenidone Are Given Separately or in Combination	https://clinicaltrials.gov/study/NCT02606877	COMPLETED
NCT02607306	A Trial Comparing the Efficacy and Safety of Insulin Degludec/Liraglutide, Insulin Degludec and Liraglutide in Japanese Subjects With Type 2 Diabetes Mellitus.	https://clinicaltrials.gov/study/NCT02607306	COMPLETED
NCT02607722	All-Case Surveillance of Ofev in Patients With IPF in Japan	https://clinicaltrials.gov/study/NCT02607722	COMPLETED
NCT02607865	Efficacy and Long-term Safety of Oral Semaglutide Versus Sitagliptin in Subjects With Type 2 Diabetes	https://clinicaltrials.gov/study/NCT02607865	COMPLETED
NCT02608177	Continuous Glucose Monitoring to Assess Glycemia in Chronic Kidney Disease - Changing Glucose Management	https://clinicaltrials.gov/study/NCT02608177	COMPLETED
NCT02608489	Clinical Effects and Safety of 3% Diquafosol After Cataract Surgery	https://clinicaltrials.gov/study/NCT02608489	COMPLETED
NCT02608684	A Study of Pembrolizumab With Standard Treatment in Patients With Recurrent Platinum-resistant Ovarian Cancer	https://clinicaltrials.gov/study/NCT02608684	COMPLETED
NCT02609399	ED Influenza Therapeutic Pilot Study: Oseltamivir vs. Peramivir	https://clinicaltrials.gov/study/NCT02609399	COMPLETED
NCT02610777	An Efficacy and Safety Study of Pevonedistat Plus Azacitidine Versus Single-Agent Azacitidine in Participants With Higher-Risk Myelodysplastic Syndromes (HR MDS), Chronic Myelomonocytic Leukemia (CMML) and Low-Blast Acute Myelogenous Leukemia (AML)	https://clinicaltrials.gov/study/NCT02610777	COMPLETED
NCT02611323	A Study of Obinutuzumab, Rituximab, Polatuzumab Vedotin, and Venetoclax in Relapsed or Refractory Follicular Lymphoma (FL) or Diffuse Large B-Cell Lymphoma (DLBCL)	https://clinicaltrials.gov/study/NCT02611323	COMPLETED
NCT02611960	Study of Pembrolizumab (MK-3475) in Platinum Pre-treated Recurrent/Metastatic Nasopharyngeal Cancer (MK-3475-122/KEYNOTE-122)	https://clinicaltrials.gov/study/NCT02611960	COMPLETED
NCT02612129	Arimoclomol Prospective Study in Participants Diagnosed With Niemann-Pick Disease Type C	https://clinicaltrials.gov/study/NCT02612129	COMPLETED
NCT02612779	A Study of Elotuzumab in Combination With Pomalidomide and Low Dose Dexamethasone and Elotuzumab in Combination With Nivolumab in Patients With Multiple Myeloma Relapsed or Refractory to Prior Treatment With Lenalidomide.	https://clinicaltrials.gov/study/NCT02612779	COMPLETED
NCT02613169	Infant TB Infection Prevention Study	https://clinicaltrials.gov/study/NCT02613169	COMPLETED
NCT02613208	A Study to Develop Predictive and Prognostic Tools for Optimizing Therapy With Bevacizumab Frontline Cancer Therapy in Participants With HER 2-Negative Aggressive Metastatic Breast Cancer	https://clinicaltrials.gov/study/NCT02613208	COMPLETED
NCT02613416	Denosumab and MRI Breast Imaging	https://clinicaltrials.gov/study/NCT02613416	COMPLETED
NCT02613507	Efficacy Study of Nivolumab Compared to Docetaxel in Subjects Previously Treated With Advanced or Metastatic Non Small Cell Lung Cancer	https://clinicaltrials.gov/study/NCT02613507	COMPLETED
NCT02613572	Alpha Lipoic Acid in Geographic Atrophy	https://clinicaltrials.gov/study/NCT02613572	COMPLETED
NCT02613897	ESR-15-11293 - Saxa/Dapa, Safety and Efficacy Study	https://clinicaltrials.gov/study/NCT02613897	COMPLETED
NCT02614261	Evaluation of Galcanezumab in the Prevention of Chronic Migraine	https://clinicaltrials.gov/study/NCT02614261	COMPLETED
NCT02616523	Influence of Dexmedetomidine and Lidocaine on Opioid Consumption in Laparoscopic Intestine Resection	https://clinicaltrials.gov/study/NCT02616523	COMPLETED
NCT02617485	MabionCD20 Compared to MabThera in Lymphoma Patients	https://clinicaltrials.gov/study/NCT02617485	COMPLETED
NCT02617589	An Investigational Immuno-therapy Study of Nivolumab Compared to Temozolomide, Each Given With Radiation Therapy, for Newly-diagnosed Patients With Glioblastoma (GBM, a Malignant Brain Cancer)	https://clinicaltrials.gov/study/NCT02617589	COMPLETED
NCT02617667	CyclASol for the Treatment of Moderate to Severe Dry-eye Disease (DED)	https://clinicaltrials.gov/study/NCT02617667	COMPLETED
NCT02618343	EMS Use of Isopropyl Alcohol Aromatherapy Versus Ondansetron	https://clinicaltrials.gov/study/NCT02618343	COMPLETED
NCT02618772	Intranasal Midazolam for Treatment of Anxiety in Children Undergoing Suturing in the Pediatric Emergency Department	https://clinicaltrials.gov/study/NCT02618772	COMPLETED
NCT02619253	Phase I/Ib Study of Pembrolizumab With Vorinostat for Patients With Advanced Renal or Urothelial Cell Carcinoma	https://clinicaltrials.gov/study/NCT02619253	COMPLETED
NCT02619994	Treatment Shortening of MDR-TB Using Existing and New Drugs	https://clinicaltrials.gov/study/NCT02619994	COMPLETED
NCT02620150	SSRI Effects on Depression and Immunity in HIV/AIDS	https://clinicaltrials.gov/study/NCT02620150	COMPLETED
NCT02621242	Effects of the Anti-HIV Pill Truvada on Gene Transcription in the Gastrointestinal Tract of HIV-uninfected Individuals	https://clinicaltrials.gov/study/NCT02621242	COMPLETED
NCT02621931	Comparing Efficacy and Safety of 2 Dose Regimens of Subcutaneous Administration of TEV-48125 Versus Placebo for the Preventive Treatment of Chronic Migraine	https://clinicaltrials.gov/study/NCT02621931	COMPLETED
NCT02622074	Safety and Efficacy Study of Pembrolizumab (MK-3475) in Combination With Chemotherapy as Neoadjuvant Treatment for Participants With Triple Negative Breast Cancer (TNBC) (MK-3475-173/KEYNOTE-173)	https://clinicaltrials.gov/study/NCT02622074	COMPLETED
NCT02622113	Long-Term Safety Study of Canagliflozin (TA-7284) in Combination With Insulin in Patients With Type 2 Diabetes Mellitus	https://clinicaltrials.gov/study/NCT02622113	COMPLETED
NCT02622321	A Study to Evaluate the Efficacy, Safety, and Pharmacokinetics of Prophylactic Emicizumab Versus no Prophylaxis in Hemophilia A Participants With Inhibitors	https://clinicaltrials.gov/study/NCT02622321	COMPLETED
NCT02623205	Advancing Personalized Antidepressant Treatment Using PET/MRI	https://clinicaltrials.gov/study/NCT02623205	COMPLETED
NCT02623998	Remission Evaluation of a Metabolic Intervention in Type 2 Diabetes With Sitagliptin (REMIT-Sita)	https://clinicaltrials.gov/study/NCT02623998	COMPLETED
NCT02624180	Inflammatory Pathogenesis of Coronary Atherosclerosis in HIV	https://clinicaltrials.gov/study/NCT02624180	COMPLETED
NCT02624492	To Determine the Dose of BI 836826-GemOx and the Efficacy of BI 836826-GemOx Versus R-GemOx in Patients With Relapsed/Refractory DLBCL	https://clinicaltrials.gov/study/NCT02624492	COMPLETED
NCT02625974	A Study to Learn How Well Nifurtimox Works and How Safe it is in Children Aged 0 to 17 Years With Chagas' Disease, an Inflammatory, Infectious Disease Caused by the Parasite Trypanosoma Cruzi	https://clinicaltrials.gov/study/NCT02625974	COMPLETED
NCT02626026	Study to Evaluate Safety and Pharmacokinetics of GS-4059 (Tirabrutinib) in Healthy Volunteers and Participants With Rheumatoid Arthritis (RA)	https://clinicaltrials.gov/study/NCT02626026	COMPLETED
NCT02626611	Multi Immunotherapy to Test Tolerance and Xolair	https://clinicaltrials.gov/study/NCT02626611	COMPLETED
NCT02627144	Bevacizumab in Metastatic Renal Cancer	https://clinicaltrials.gov/study/NCT02627144	COMPLETED
NCT02627963	A Study to Compare Tivozanib Hydrochloride to Sorafenib in Participants With Refractory Advanced Renal Cell Carcinoma (RCC)	https://clinicaltrials.gov/study/NCT02627963	COMPLETED
NCT02628106	Lipo-prostaglandin E1 Improves Renal Hypoxia Evaluated by BOLD-MRI in Patients With Diabetic Nephropathy	https://clinicaltrials.gov/study/NCT02628106	COMPLETED
NCT02628236	Maximal Use Systemic Exposure Study of Levulan Kerastick (MUSE 2)	https://clinicaltrials.gov/study/NCT02628236	COMPLETED
NCT02629861	Efficacy and Safety of 2 Dose Regimens of TEV-48125 Versus Placebo for the Preventive Treatment of Episodic Migraine	https://clinicaltrials.gov/study/NCT02629861	COMPLETED
NCT02629965	Comparing the Efficacy of Tiotropium + Olodaterol Fixed Dose Combination (FDC) Over Tiotropium in Improvement of Lung Hyperinflation, Exercise Capacity and Physical Activity in Japanese COPD Patients	https://clinicaltrials.gov/study/NCT02629965	COMPLETED
NCT02630693	Two Different Schedules of Palbociclib + Second Line Endocrine Therapy in Estrogen Receptor Positive, HER2 Neg Advanced/Metastatic Breast Cancer	https://clinicaltrials.gov/study/NCT02630693	COMPLETED
NCT02630706	A Study to Evaluate the Efficacy and Safety of Ertugliflozin in Asian Participants With Type 2 Diabetes and Inadequate Glycemic Control on Metformin Monotherapy (MK-8835-012)	https://clinicaltrials.gov/study/NCT02630706	COMPLETED
NCT02630823	MK-3475 Immunotherapy in Endometrial Carcinoma	https://clinicaltrials.gov/study/NCT02630823	COMPLETED
NCT02631057	Length of Stay in NVAF Patients Hospitalized and Initiated With Dabigatran or Warfarin in Japan	https://clinicaltrials.gov/study/NCT02631057	COMPLETED
NCT02631577	A Study Evaluating the Safety and Efficacy of Atezolizumab in Combination With Obinutuzumab Plus Lenalidomide in Patients With Relapsed or Refractory Follicular Lymphoma	https://clinicaltrials.gov/study/NCT02631577	COMPLETED
NCT02631590	Copanlisib (BAY 80-6946) in Combination With Gemcitabine and Cisplatin in Advanced Cholangiocarcinoma	https://clinicaltrials.gov/study/NCT02631590	COMPLETED
NCT02631876	A Study of Mirvetuximab Soravtansine vs. Investigator's Choice of Chemotherapy in Women With Folate Receptor (FR) Alpha Positive Advanced Epithelial Ovarian Cancer (EOC), Primary Peritoneal or Fallopian Tube Cancer	https://clinicaltrials.gov/study/NCT02631876	COMPLETED
NCT02632045	Study of Efficacy of Ribociclib After Progression on CDK4/6 Inhibition in Patients With HR+ HER2- Advanced Breast Cancer	https://clinicaltrials.gov/study/NCT02632045	COMPLETED
NCT02632721	A Trial to Find and Investigate a Safe Dose of BI 836858 in Combination With Decitabine for Patients With Acute Myeloid Leukemia (AML)	https://clinicaltrials.gov/study/NCT02632721	COMPLETED
NCT02632747	Empagliflozin and ACEi- Effects on Hyperfiltration: BETWEEN Study	https://clinicaltrials.gov/study/NCT02632747	COMPLETED
NCT02633137	Sequential Chemotherapy and Lenalidomide Followed by Rituximab and Lenalidomide Maintenance for Untreated Mantle Cell Lymphoma	https://clinicaltrials.gov/study/NCT02633137	COMPLETED
NCT02633488	Effect of Metformin on Insulin Sensitivity and Pan-Arterial Vascular Function in Adults With Metabolic Syndrome	https://clinicaltrials.gov/study/NCT02633488	COMPLETED
NCT02633956	Combination Obeticholic Acid (OCA) and Statins for Monitoring of Lipids (CONTROL)	https://clinicaltrials.gov/study/NCT02633956	COMPLETED
NCT02634346	A Study of ALKS 3831 in Adults With Acute Exacerbation of Schizophrenia (the ENLIGHTEN-1 Study)	https://clinicaltrials.gov/study/NCT02634346	COMPLETED
NCT02634580	Goal Achievement After Utilizing an Anti-PCSK9 Antibody in Statin Intolerant Subjects-4	https://clinicaltrials.gov/study/NCT02634580	COMPLETED
NCT02634684	Pharmacologically-augmented Cognitive Therapies (PACTs) for Schizophrenia.	https://clinicaltrials.gov/study/NCT02634684	COMPLETED
NCT02634788	Study of Buprenorphine Sublingual Spray for the Treatment of Moderate to Severe Pain	https://clinicaltrials.gov/study/NCT02634788	COMPLETED
NCT02635035	Shire SCT: Lisdexamfetamine Treatment for ADHD and SCT	https://clinicaltrials.gov/study/NCT02635035	COMPLETED
NCT02635386	EQW, DAPA, EQW/DAPA, DAPA/MET ER and PHEN/TPM ER in Obese Women With PolycysticOvary Syndrome (PCOS)	https://clinicaltrials.gov/study/NCT02635386	COMPLETED
NCT02635724	Safety, PK and Effectiveness of IV Peramivir in Elderly and Higher Risk Subjects With Uncomplicated Influenza	https://clinicaltrials.gov/study/NCT02635724	COMPLETED
NCT02636725	Axitinib and Pembrolizumab in Subjects With Advanced Alveolar Soft Part Sarcoma and Other Soft Tissue Sarcomas	https://clinicaltrials.gov/study/NCT02636725	COMPLETED
NCT02638103	Efficacy and Safety of Subcutaneous Administration of Fremanezumab (TEV-48125) for the Preventive Treatment of Migraine	https://clinicaltrials.gov/study/NCT02638103	COMPLETED
NCT02638948	Efficacy and Safety Study of BMS-986142 in Patients With Moderate to Severe Rheumatoid Arthritis	https://clinicaltrials.gov/study/NCT02638948	COMPLETED
NCT02639052	Itch Relieving Effect of Botox: a Study in Healthy Subjects	https://clinicaltrials.gov/study/NCT02639052	COMPLETED
NCT02639637	Effect of DPP4 Inhibition on Vasoconstriction	https://clinicaltrials.gov/study/NCT02639637	COMPLETED
NCT02639910	Study to Evaluate Safety and Preliminary Efficacy of Tafasitamab With Idelalisib or Venetoclax in R/R CLL/SLL Patients Pretreated With BTKi	https://clinicaltrials.gov/study/NCT02639910	COMPLETED
NCT02640053	Topical Cryotherapy in Reducing Pain in Patients With Chemotherapy Induced Peripheral Neuropathy or Paclitaxel Induced Acute Pain Syndrome	https://clinicaltrials.gov/study/NCT02640053	COMPLETED
NCT02640157	A Study Comparing Efficacy and Safety of ABT-493/ABT-530 to Sofosbuvir Dosed With Daclatasvir in Adults With HCV Genotype 3 Infection	https://clinicaltrials.gov/study/NCT02640157	COMPLETED
NCT02640508	Eribulin and Lenvatinib in Advanced Solid Tumors	https://clinicaltrials.gov/study/NCT02640508	COMPLETED
NCT02641080	Evaluating the Need for Pneumatic Compression Devices	https://clinicaltrials.gov/study/NCT02641080	COMPLETED
NCT02641691	Non-Operative Radiation Management of Adenocarcinoma of the Lower Rectum	https://clinicaltrials.gov/study/NCT02641691	COMPLETED
NCT02642159	Efficacy and Safety of Alirocumab Versus Usual Care on Top of Maximally Tolerated Statin Therapy in Patients With Type 2 Diabetes and Mixed Dyslipidemia (ODYSSEY DM-Dyslipidemia)	https://clinicaltrials.gov/study/NCT02642159	COMPLETED
NCT02642653	Combining Lovastatin and a Parent-Implemented Language Intervention for Fragile X Syndrome	https://clinicaltrials.gov/study/NCT02642653	COMPLETED
NCT02643303	A Study of Tremelimumab and IV Durvalumab Plus Poly-ICLC in Subjects With Biopsy-accessible Cancers	https://clinicaltrials.gov/study/NCT02643303	COMPLETED
NCT02643381	Etomidate Versus Ketamine for Emergency Endotracheal Intubation: a Prospective Randomized Clinical Trial	https://clinicaltrials.gov/study/NCT02643381	COMPLETED
NCT02643420	SPI-2012 vs Pegfilgrastim in the Management of Neutropenia in Participants With Breast Cancer With Docetaxel and Cyclophosphamide (ADVANCE)	https://clinicaltrials.gov/study/NCT02643420	COMPLETED
NCT02643862	Study Using Xolair in Rush Multi Oral Immunotherapy in Multi Food Allergic Patients	https://clinicaltrials.gov/study/NCT02643862	COMPLETED
NCT02646449	Treatment of Young Adults With Comorbid AUD/MDD: A Pilot Medication Trial	https://clinicaltrials.gov/study/NCT02646449	COMPLETED
NCT02647320	12-Week Study of DS-8500a in Subjects With Type 2 Diabetes Mellitus on Metformin	https://clinicaltrials.gov/study/NCT02647320	COMPLETED
NCT02647359	Study of Ataluren in Participants With Nonsense Mutation Aniridia	https://clinicaltrials.gov/study/NCT02647359	COMPLETED
NCT02647944	Pilot Study of the Effect of Liraglutide on Weight Loss and Gastric Functions in Obesity	https://clinicaltrials.gov/study/NCT02647944	COMPLETED
NCT02648204	Efficacy and Safety of Semaglutide Versus Dulaglutide as add-on to Metformin in Subjects With Type 2 Diabetes.	https://clinicaltrials.gov/study/NCT02648204	COMPLETED
